,Test File ID,Top K with encryption,Top K without encryption,Disease name,Rank with encryption,NDCG with encryption,Rank without encryption,NDCG without encryption
29,IPF_27853036_gemini2p5flash_SO.txt,"                                                               Disease  Score
          Respiratory bronchiolitis-interstitial lung disease syndrome   0.53
                                       Lymphoid interstitial pneumonia   0.51
                                         Idiopathic pulmonary fibrosis   0.50
                                      Cryptogenic organizing pneumonia   0.49
                                             Chronic beryllium disease   0.48
                                Pulmonary nodular lymphoid hyperplasia   0.48
                                              Bronchiolitis obliterans   0.48
                                        Chronic pneumonitis of infancy   0.47
                                          Acute interstitial pneumonia   0.45
                             Idiopathic chronic eosinophilic pneumonia   0.45
Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome   0.45
                               Idiopathic acute eosinophilic pneumonia   0.45
                                               Antisynthetase syndrome   0.44
                                                 Asbestos intoxication   0.44
                                             Idiopathic bronchiectasis   0.44
                                    Idiopathic pulmonary hemosiderosis   0.43
                             Autoimmune pulmonary alveolar proteinosis   0.43
                     Pulmonary non-tuberculous mycobacterial infection   0.42
                               Allergic bronchopulmonary aspergillosis   0.41
                                                           Sarcoidosis   0.40","                                                               Disease  Score
          Respiratory bronchiolitis-interstitial lung disease syndrome   0.53
                                       Lymphoid interstitial pneumonia   0.51
                                         Idiopathic pulmonary fibrosis   0.50
                                      Cryptogenic organizing pneumonia   0.49
                                             Chronic beryllium disease   0.48
                                Pulmonary nodular lymphoid hyperplasia   0.48
                                              Bronchiolitis obliterans   0.48
                                        Chronic pneumonitis of infancy   0.47
                                          Acute interstitial pneumonia   0.45
                             Idiopathic chronic eosinophilic pneumonia   0.45
Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome   0.45
                               Idiopathic acute eosinophilic pneumonia   0.45
                                               Antisynthetase syndrome   0.44
                                                 Asbestos intoxication   0.44
                                             Idiopathic bronchiectasis   0.44
                                    Idiopathic pulmonary hemosiderosis   0.43
                             Autoimmune pulmonary alveolar proteinosis   0.43
                     Pulmonary non-tuberculous mycobacterial infection   0.42
                               Allergic bronchopulmonary aspergillosis   0.41
                                                           Sarcoidosis   0.40",IPF,3,0.5,3,0.5
30,IPF_30875765_gemini2p5flash_SO.txt,"                                                               Disease  Score
                                      Cryptogenic organizing pneumonia   0.51
                                         Idiopathic pulmonary fibrosis   0.50
                             Idiopathic chronic eosinophilic pneumonia   0.49
          Respiratory bronchiolitis-interstitial lung disease syndrome   0.49
                                        Chronic pneumonitis of infancy   0.47
                     Pulmonary non-tuberculous mycobacterial infection   0.47
                                             Idiopathic bronchiectasis   0.46
                                    Idiopathic pulmonary hemosiderosis   0.46
                                       Lymphoid interstitial pneumonia   0.46
                               Idiopathic acute eosinophilic pneumonia   0.46
                                Pulmonary nodular lymphoid hyperplasia   0.46
                                          Acute interstitial pneumonia   0.46
                                              Bronchiolitis obliterans   0.45
                                             Chronic beryllium disease   0.44
                             Autoimmune pulmonary alveolar proteinosis   0.43
Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome   0.43
                                           Diffuse alveolar hemorrhage   0.42
                               Allergic bronchopulmonary aspergillosis   0.42
                                                           Sarcoidosis   0.42
                                                 Asbestos intoxication   0.41","                                                               Disease  Score
                                      Cryptogenic organizing pneumonia   0.51
                                         Idiopathic pulmonary fibrosis   0.50
                             Idiopathic chronic eosinophilic pneumonia   0.49
          Respiratory bronchiolitis-interstitial lung disease syndrome   0.49
                                        Chronic pneumonitis of infancy   0.47
                     Pulmonary non-tuberculous mycobacterial infection   0.47
                                             Idiopathic bronchiectasis   0.46
                                    Idiopathic pulmonary hemosiderosis   0.46
                                       Lymphoid interstitial pneumonia   0.46
                               Idiopathic acute eosinophilic pneumonia   0.46
                                Pulmonary nodular lymphoid hyperplasia   0.46
                                          Acute interstitial pneumonia   0.46
                                              Bronchiolitis obliterans   0.45
                                             Chronic beryllium disease   0.44
                             Autoimmune pulmonary alveolar proteinosis   0.43
Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome   0.43
                                           Diffuse alveolar hemorrhage   0.42
                               Allergic bronchopulmonary aspergillosis   0.42
                                                           Sarcoidosis   0.42
                                                 Asbestos intoxication   0.41",IPF,2,0.630929754,2,0.630929754
31,IPF_33148916_gemini2p5flash_SO.txt,"                                                               Disease  Score
                                         Idiopathic pulmonary fibrosis   0.54
          Respiratory bronchiolitis-interstitial lung disease syndrome   0.51
Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome   0.49
                                      Cryptogenic organizing pneumonia   0.48
                             Autoimmune pulmonary alveolar proteinosis   0.47
                                       Lymphoid interstitial pneumonia   0.47
                               Idiopathic acute eosinophilic pneumonia   0.45
                                          Acute interstitial pneumonia   0.45
                                                 Asbestos intoxication   0.45
                                             Chronic beryllium disease   0.44
                                Idiopathic copper-associated cirrhosis   0.44
                                        Chronic pneumonitis of infancy   0.43
                                Pulmonary nodular lymphoid hyperplasia   0.43
                             Idiopathic chronic eosinophilic pneumonia   0.43
                                                     Acute lung injury   0.42
                                    Idiopathic pulmonary hemosiderosis   0.42
                  Idiopathic/heritable pulmonary arterial hypertension   0.42
                                               Antisynthetase syndrome   0.42
                             Hereditary pulmonary alveolar proteinosis   0.42
                            Idiopathic pulmonary arterial hypertension   0.41","                                                               Disease  Score
                                         Idiopathic pulmonary fibrosis   0.54
          Respiratory bronchiolitis-interstitial lung disease syndrome   0.51
Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome   0.49
                                      Cryptogenic organizing pneumonia   0.48
                             Autoimmune pulmonary alveolar proteinosis   0.47
                                       Lymphoid interstitial pneumonia   0.47
                               Idiopathic acute eosinophilic pneumonia   0.45
                                          Acute interstitial pneumonia   0.45
                                                 Asbestos intoxication   0.45
                                             Chronic beryllium disease   0.44
                                Idiopathic copper-associated cirrhosis   0.44
                                        Chronic pneumonitis of infancy   0.43
                                Pulmonary nodular lymphoid hyperplasia   0.43
                             Idiopathic chronic eosinophilic pneumonia   0.43
                                                     Acute lung injury   0.42
                                    Idiopathic pulmonary hemosiderosis   0.42
                  Idiopathic/heritable pulmonary arterial hypertension   0.42
                                               Antisynthetase syndrome   0.42
                             Hereditary pulmonary alveolar proteinosis   0.42
                            Idiopathic pulmonary arterial hypertension   0.41",IPF,1,1,1,1
32,SC_17955076_1_gemini2p5flash_SO.txt,"                                                                                             Disease  Score
                                                                      Primary sclerosing cholangitis   0.59
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.54
                                                                         Primary biliary cholangitis   0.51
                                                           Benign recurrent intrahepatic cholestasis   0.51
                                                                            Isolated biliary atresia   0.49
                                                                                     Caroli syndrome   0.48
                                                                              Dubin-Johnson syndrome   0.47
                                                                                      Caroli disease   0.47
                                                                   Isolated polycystic liver disease   0.47
                                                                                    Mirizzi syndrome   0.46
                                                       Progressive familial intrahepatic cholestasis   0.46
                                                       Nodular regenerative hyperplasia of the liver   0.46
                                                                                Autoimmune hepatitis   0.46
                                                              Idiopathic copper-associated cirrhosis   0.46
                                                                                     Hepatitis delta   0.46
                                                         Parenteral nutrition-associated cholestasis   0.46
                                                                              Hepatoportal sclerosis   0.45
                                                          Low phospholipid-associated cholelithiasis   0.45
                                                               Inflammatory pseudotumor of the liver   0.45
                                          Neonatal intrahepatic cholestasis due to citrin deficiency   0.44","                                                                                             Disease  Score
                                                                      Primary sclerosing cholangitis   0.59
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.54
                                                                         Primary biliary cholangitis   0.51
                                                           Benign recurrent intrahepatic cholestasis   0.51
                                                                            Isolated biliary atresia   0.49
                                                                                     Caroli syndrome   0.48
                                                                              Dubin-Johnson syndrome   0.47
                                                                                      Caroli disease   0.47
                                                                   Isolated polycystic liver disease   0.47
                                                                                    Mirizzi syndrome   0.46
                                                       Progressive familial intrahepatic cholestasis   0.46
                                                       Nodular regenerative hyperplasia of the liver   0.46
                                                                                Autoimmune hepatitis   0.46
                                                              Idiopathic copper-associated cirrhosis   0.46
                                                                                     Hepatitis delta   0.46
                                                         Parenteral nutrition-associated cholestasis   0.46
                                                                              Hepatoportal sclerosis   0.45
                                                          Low phospholipid-associated cholelithiasis   0.45
                                                               Inflammatory pseudotumor of the liver   0.45
                                          Neonatal intrahepatic cholestasis due to citrin deficiency   0.44",SC,1,1,1,1
33,SC_17955076_2_gemini2p5flash_SO.txt,"                                                                                             Disease  Score
                                                                      Primary sclerosing cholangitis   0.50
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.50
                                                                         Primary biliary cholangitis   0.48
                                                           Benign recurrent intrahepatic cholestasis   0.48
                                                                        Perihilar cholangiocarcinoma   0.47
                                                                                     Hepatitis delta   0.46
                                                                                    Mirizzi syndrome   0.46
                                                                            Isolated biliary atresia   0.46
                                                               Inflammatory pseudotumor of the liver   0.45
                                                                                     Caroli syndrome   0.45
                                                                   Isolated polycystic liver disease   0.45
                                          Neonatal intrahepatic cholestasis due to citrin deficiency   0.44
                                                          Low phospholipid-associated cholelithiasis   0.44
                                                                                Autoimmune hepatitis   0.43
                                                       Progressive familial intrahepatic cholestasis   0.43
                                                                                      Caroli disease   0.43
                                                               Intrahepatic cholestasis of pregnancy   0.43
                                                                              Dubin-Johnson syndrome   0.43
                                                       Nodular regenerative hyperplasia of the liver   0.43
                                                                      Hepatic veno-occlusive disease   0.42","                                                                                             Disease  Score
                                                                      Primary sclerosing cholangitis   0.50
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.50
                                                                         Primary biliary cholangitis   0.48
                                                           Benign recurrent intrahepatic cholestasis   0.48
                                                                        Perihilar cholangiocarcinoma   0.47
                                                                                     Hepatitis delta   0.46
                                                                                    Mirizzi syndrome   0.46
                                                                            Isolated biliary atresia   0.46
                                                               Inflammatory pseudotumor of the liver   0.45
                                                                                     Caroli syndrome   0.45
                                                                   Isolated polycystic liver disease   0.45
                                          Neonatal intrahepatic cholestasis due to citrin deficiency   0.44
                                                          Low phospholipid-associated cholelithiasis   0.44
                                                                                Autoimmune hepatitis   0.43
                                                       Progressive familial intrahepatic cholestasis   0.43
                                                                                      Caroli disease   0.43
                                                               Intrahepatic cholestasis of pregnancy   0.43
                                                                              Dubin-Johnson syndrome   0.43
                                                       Nodular regenerative hyperplasia of the liver   0.43
                                                                      Hepatic veno-occlusive disease   0.42",SC,1,1,1,1
34,SC_22892482_gemini2p5flash_SO.txt,"                                                                                             Disease  Score
                                                                      Primary sclerosing cholangitis   0.55
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.54
                                                                         Primary biliary cholangitis   0.50
                                                                                Autoimmune hepatitis   0.50
                                                                                           Pouchitis   0.48
                                                                        Perihilar cholangiocarcinoma   0.47
                                                                            Microscopic polyangiitis   0.46
                                                           Benign recurrent intrahepatic cholestasis   0.46
                                                                              Dubin-Johnson syndrome   0.46
                                                                              Hepatoportal sclerosis   0.46
                                                                            Isolated biliary atresia   0.46
                                                                         Cryoglobulinemic vasculitis   0.46
                                                         Parenteral nutrition-associated cholestasis   0.45
                                                                                         Brucellosis   0.45
                                                                                      Caroli disease   0.44
                                                                                Polyarteritis nodosa   0.44
                                                                                   Castleman disease   0.44
                                                                                  Cholangiocarcinoma   0.43
                                                                                     Whipple disease   0.43
                                                                             Alveolar echinococcosis   0.43","                                                                                             Disease  Score
                                                                      Primary sclerosing cholangitis   0.55
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.54
                                                                         Primary biliary cholangitis   0.50
                                                                                Autoimmune hepatitis   0.50
                                                                                           Pouchitis   0.48
                                                                        Perihilar cholangiocarcinoma   0.47
                                                                            Microscopic polyangiitis   0.46
                                                           Benign recurrent intrahepatic cholestasis   0.46
                                                                              Dubin-Johnson syndrome   0.46
                                                                              Hepatoportal sclerosis   0.46
                                                                            Isolated biliary atresia   0.46
                                                                         Cryoglobulinemic vasculitis   0.46
                                                         Parenteral nutrition-associated cholestasis   0.45
                                                                                         Brucellosis   0.45
                                                                                      Caroli disease   0.44
                                                                                Polyarteritis nodosa   0.44
                                                                                   Castleman disease   0.44
                                                                                  Cholangiocarcinoma   0.43
                                                                                     Whipple disease   0.43
                                                                             Alveolar echinococcosis   0.43",SC,1,1,1,1
35,SC_23402092_1_gemini2p5flash_SO.txt,"                                                                                             Disease  Score
                                                                      Primary sclerosing cholangitis   0.56
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.53
                                                                         Primary biliary cholangitis   0.50
                                                                                           Pouchitis   0.50
                                                                            Isolated biliary atresia   0.46
                       Chronic nonbacterial osteomyelitis/Chronic recurrent multifocal osteomyelitis   0.46
                                                           Benign recurrent intrahepatic cholestasis   0.46
                                                                                  Reactive arthritis   0.45
                                                                                Autoimmune hepatitis   0.44
                                         X-linked lymphoproliferative disease due to XIAP deficiency   0.44
                                                               Inflammatory pseudotumor of the liver   0.43
                                                                   Chronic graft versus host disease   0.43
                                                                                    Mirizzi syndrome   0.43
                                                                      Solitary rectal ulcer syndrome   0.43
                                                     Chronic diarrhea due to glucoamylase deficiency   0.43
                                                                           Graft versus host disease   0.42
                                                                                     Whipple disease   0.42
                                                         Parenteral nutrition-associated cholestasis   0.42
                                                                        Perihilar cholangiocarcinoma   0.42
                                                                                      Caroli disease   0.42","                                                                                             Disease  Score
                                                                      Primary sclerosing cholangitis   0.56
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.53
                                                                         Primary biliary cholangitis   0.50
                                                                                           Pouchitis   0.50
                                                                            Isolated biliary atresia   0.46
                       Chronic nonbacterial osteomyelitis/Chronic recurrent multifocal osteomyelitis   0.46
                                                           Benign recurrent intrahepatic cholestasis   0.46
                                                                                  Reactive arthritis   0.45
                                                                                Autoimmune hepatitis   0.44
                                         X-linked lymphoproliferative disease due to XIAP deficiency   0.44
                                                               Inflammatory pseudotumor of the liver   0.43
                                                                   Chronic graft versus host disease   0.43
                                                                                    Mirizzi syndrome   0.43
                                                                      Solitary rectal ulcer syndrome   0.43
                                                     Chronic diarrhea due to glucoamylase deficiency   0.43
                                                                           Graft versus host disease   0.42
                                                                                     Whipple disease   0.42
                                                         Parenteral nutrition-associated cholestasis   0.42
                                                                        Perihilar cholangiocarcinoma   0.42
                                                                                      Caroli disease   0.42",SC,1,1,1,1
36,SC_23402092_2_gemini2p5flash_SO.txt,"                                                                                             Disease  Score
                                                                      Primary sclerosing cholangitis   0.52
                                                                                           Pouchitis   0.50
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.47
                                                                      Solitary rectal ulcer syndrome   0.47
                                                                         Primary biliary cholangitis   0.46
                                                                                        Anal fistula   0.43
                                                                            Isolated biliary atresia   0.43
                                                           Benign recurrent intrahepatic cholestasis   0.42
                                                                                  Reactive arthritis   0.41
                                                                              Dubin-Johnson syndrome   0.41
                                                             Amoebiasis due to Entamoeba histolytica   0.40
                                                                                    Mirizzi syndrome   0.40
                       Chronic nonbacterial osteomyelitis/Chronic recurrent multifocal osteomyelitis   0.39
                                                                                     Colonic atresia   0.39
                                                                               Interstitial cystitis   0.39
                                                                                 Radiation proctitis   0.39
                                                                                     Caroli syndrome   0.39
                                                        Neonatal inflammatory skin and bowel disease   0.39
                                                   Tubulointerstitial nephritis and uveitis syndrome   0.39
                                                                           Graft versus host disease   0.38","                                                                                             Disease  Score
                                                                      Primary sclerosing cholangitis   0.52
                                                                                           Pouchitis   0.50
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.47
                                                                      Solitary rectal ulcer syndrome   0.47
                                                                         Primary biliary cholangitis   0.46
                                                                                        Anal fistula   0.43
                                                                            Isolated biliary atresia   0.43
                                                           Benign recurrent intrahepatic cholestasis   0.42
                                                                                  Reactive arthritis   0.41
                                                                              Dubin-Johnson syndrome   0.41
                                                             Amoebiasis due to Entamoeba histolytica   0.40
                                                                                    Mirizzi syndrome   0.40
                       Chronic nonbacterial osteomyelitis/Chronic recurrent multifocal osteomyelitis   0.39
                                                                                     Colonic atresia   0.39
                                                                               Interstitial cystitis   0.39
                                                                                 Radiation proctitis   0.39
                                                                                     Caroli syndrome   0.39
                                                        Neonatal inflammatory skin and bowel disease   0.39
                                                   Tubulointerstitial nephritis and uveitis syndrome   0.39
                                                                           Graft versus host disease   0.38",SC,1,1,1,1
37,SC_24297649_gemini2p5flash_SO.txt,"                                                                                             Disease  Score
                                                                               Tropical pancreatitis   0.56
                                                  Autosomal dominant hereditary chronic pancreatitis   0.56
                                                                          Congenital pancreatic cyst   0.54
                                                                      Pancreatic colipase deficiency   0.51
                                                         Parenteral nutrition-associated cholestasis   0.51
                                                                      Primary sclerosing cholangitis   0.50
                                                                                   Pancreatoblastoma   0.48
                                                                       Familial pancreatic carcinoma   0.47
                                                        Pancreatic triacylglycerol lipase deficiency   0.47
                                                           Benign recurrent intrahepatic cholestasis   0.46
                                                               IgG4-related retroperitoneal fibrosis   0.46
                                                                                    Annular pancreas   0.46
                                                                                      Young syndrome   0.45
                                                                              Enteric anendocrinosis   0.44
                                                                                     Caroli syndrome   0.43
                                                                                    Duodenal atresia   0.43
                                                                                    Mirizzi syndrome   0.43
                                                                      GCGR-related hyperglucagonemia   0.43
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.43
                                                                            Isolated biliary atresia   0.43","                                                                                             Disease  Score
                                                                               Tropical pancreatitis   0.56
                                                  Autosomal dominant hereditary chronic pancreatitis   0.56
                                                                          Congenital pancreatic cyst   0.54
                                                                      Pancreatic colipase deficiency   0.51
                                                         Parenteral nutrition-associated cholestasis   0.51
                                                                      Primary sclerosing cholangitis   0.50
                                                                                   Pancreatoblastoma   0.48
                                                                       Familial pancreatic carcinoma   0.47
                                                        Pancreatic triacylglycerol lipase deficiency   0.47
                                                           Benign recurrent intrahepatic cholestasis   0.46
                                                               IgG4-related retroperitoneal fibrosis   0.46
                                                                                    Annular pancreas   0.46
                                                                                      Young syndrome   0.45
                                                                              Enteric anendocrinosis   0.44
                                                                                     Caroli syndrome   0.43
                                                                                    Duodenal atresia   0.43
                                                                                    Mirizzi syndrome   0.43
                                                                      GCGR-related hyperglucagonemia   0.43
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.43
                                                                            Isolated biliary atresia   0.43",SC,6,0.356207187,6,0.356207187
38,SC_34049893_gemini2p5flash_SO.txt,"                                                                                             Disease  Score
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.50
                                                                         Primary biliary cholangitis   0.50
                                                                        Perihilar cholangiocarcinoma   0.49
                                                                      Primary sclerosing cholangitis   0.49
                                                                                  Cholangiocarcinoma   0.47
                                                               Inflammatory pseudotumor of the liver   0.46
                                                                                     Hepatitis delta   0.45
                                                                      Hepatic veno-occlusive disease   0.45
                                                           Benign recurrent intrahepatic cholestasis   0.45
                                                       Nodular regenerative hyperplasia of the liver   0.44
                                                              Idiopathic copper-associated cirrhosis   0.44
                              Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome   0.44
                                                                                Autoimmune hepatitis   0.44
                                                                              Hepatoportal sclerosis   0.43
                                                         Parenteral nutrition-associated cholestasis   0.43
                                                                             Alveolar echinococcosis   0.42
                                                                               Cystic echinococcosis   0.42
                                                                                         Sarcoidosis   0.42
                                                       Progressive familial intrahepatic cholestasis   0.42
                                                                 Ketamine-induced biliary dilatation   0.41","                                                                                             Disease  Score
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.50
                                                                         Primary biliary cholangitis   0.50
                                                                        Perihilar cholangiocarcinoma   0.49
                                                                      Primary sclerosing cholangitis   0.49
                                                                                  Cholangiocarcinoma   0.47
                                                               Inflammatory pseudotumor of the liver   0.46
                                                                                     Hepatitis delta   0.45
                                                                      Hepatic veno-occlusive disease   0.45
                                                           Benign recurrent intrahepatic cholestasis   0.45
                                                       Nodular regenerative hyperplasia of the liver   0.44
                                                              Idiopathic copper-associated cirrhosis   0.44
                              Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome   0.44
                                                                                Autoimmune hepatitis   0.44
                                                                              Hepatoportal sclerosis   0.43
                                                         Parenteral nutrition-associated cholestasis   0.43
                                                                             Alveolar echinococcosis   0.42
                                                                               Cystic echinococcosis   0.42
                                                                                         Sarcoidosis   0.42
                                                       Progressive familial intrahepatic cholestasis   0.42
                                                                 Ketamine-induced biliary dilatation   0.41",SC,1,1,1,1
39,SC_37728439_1_gemini2p5flash_SO.txt,"                                                                                             Disease  Score
                                                                        Perihilar cholangiocarcinoma   0.45
                                             CAR T cell therapy-associated cytokine release syndrome   0.44
                                                                      Hepatic veno-occlusive disease   0.43
                                                                                  Cholangiocarcinoma   0.43
                                                                            Isolated biliary atresia   0.43
                                                           Benign recurrent intrahepatic cholestasis   0.43
                                                                         Primary biliary cholangitis   0.43
                                                                 Ketamine-induced biliary dilatation   0.42
                                                                               Methotrexate toxicity   0.42
                                                               Inflammatory pseudotumor of the liver   0.42
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.41
                                                                                     Hepatitis delta   0.41
                                                                                         Brucellosis   0.41
                                                         Parenteral nutrition-associated cholestasis   0.41
                                                                  Pediatric hepatocellular carcinoma   0.40
                                                                            Aseptic abscess syndrome   0.40
                                                                             Alveolar echinococcosis   0.40
                                                                               Cystic echinococcosis   0.40
                                                                    Gallbladder neuroendocrine tumor   0.39
                                                                                    Mirizzi syndrome   0.39","                                                                                             Disease  Score
                                                                        Perihilar cholangiocarcinoma   0.45
                                             CAR T cell therapy-associated cytokine release syndrome   0.44
                                                                      Hepatic veno-occlusive disease   0.43
                                                                                  Cholangiocarcinoma   0.43
                                                                            Isolated biliary atresia   0.43
                                                           Benign recurrent intrahepatic cholestasis   0.43
                                                                         Primary biliary cholangitis   0.43
                                                                 Ketamine-induced biliary dilatation   0.42
                                                                               Methotrexate toxicity   0.42
                                                               Inflammatory pseudotumor of the liver   0.42
Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome   0.41
                                                                                     Hepatitis delta   0.41
                                                                                         Brucellosis   0.41
                                                         Parenteral nutrition-associated cholestasis   0.41
                                                                  Pediatric hepatocellular carcinoma   0.40
                                                                            Aseptic abscess syndrome   0.40
                                                                             Alveolar echinococcosis   0.40
                                                                               Cystic echinococcosis   0.40
                                                                    Gallbladder neuroendocrine tumor   0.39
                                                                                    Mirizzi syndrome   0.39",SC,11,0.278942946,11,0.278942946
